,borough,pickups,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,start_year,start_month,start_hour,start_day,week_day
25971,Manhattan,5497,5.0,6.0,89.0,66.0,1010.9,0.0,0.0983333333333333,0.255,0.0,N,2015,June,20,11,Thursday
25972,Queens,632,5.0,6.0,89.0,66.0,1010.9,0.0,0.0983333333333333,0.255,0.0,N,2015,June,20,11,Thursday
25973,Staten Island,3,5.0,6.0,89.0,66.0,1010.9,0.0,0.0983333333333333,0.255,0.0,N,2015,June,20,11,Thursday
25974,Unknown,3,5.0,6.0,89.0,66.0,1010.9,0.0,0.0983333333333333,0.255,0.0,N,2015,June,20,11,Thursday
25975,Bronx,69,3.0,6.0,89.0,67.0,1010.8,0.0,0.118333333333333,0.295,0.0,N,2015,June,21,11,Thursday
25976,Brooklyn,977,3.0,6.0,89.0,67.0,1010.8,0.0,0.118333333333333,0.295,0.0,N,2015,June,21,11,Thursday
25977,EWR,0,3.0,6.0,89.0,67.0,1010.8,0.0,0.118333333333333,0.295,0.0,N,2015,June,21,11,Thursday
25978,Manhattan,5531,3.0,6.0,89.0,67.0,1010.8,0.0,0.118333333333333,0.295,0.0,N,2015,June,21,11,Thursday
25979,Queens,597,3.0,6.0,89.0,67.0,1010.8,0.0,0.118333333333333,0.295,0.0,N,2015,June,21,11,Thursday
25980,Staten Island,3,3.0,6.0,89.0,67.0,1010.8,0.0,0.118333333333333,0.295,0.0,N,2015,June,21,11,Thursday
25981,Unknown,3,3.0,6.0,89.0,67.0,1010.8,0.0,0.118333333333333,0.295,0.0,N,2015,June,21,11,Thursday
25982,Bronx,96,0.0,6.0,88.0,67.0,1010.6,0.0,0.118333333333333,0.305,0.0,N,2015,June,22,11,Thursday
25983,Brooklyn,1070,0.0,6.0,88.0,67.0,1010.6,0.0,0.118333333333333,0.305,0.0,N,2015,June,22,11,Thursday
25984,EWR,0,0.0,6.0,88.0,67.0,1010.6,0.0,0.118333333333333,0.305,0.0,N,2015,June,22,11,Thursday
25985,Manhattan,5984,0.0,6.0,88.0,67.0,1010.6,0.0,0.118333333333333,0.305,0.0,N,2015,June,22,11,Thursday
25986,Queens,708,0.0,6.0,88.0,67.0,1010.6,0.0,0.118333333333333,0.305,0.0,N,2015,June,22,11,Thursday
25987,Staten Island,0,0.0,6.0,88.0,67.0,1010.6,0.0,0.118333333333333,0.305,0.0,N,2015,June,22,11,Thursday
25988,Unknown,5,0.0,6.0,88.0,67.0,1010.6,0.0,0.118333333333333,0.305,0.0,N,2015,June,22,11,Thursday
25989,Bronx,70,5.0,7.0,89.0,66.0,1011.0,0.0,0.118333333333333,0.325,0.0,N,2015,June,23,11,Thursday
25990,Brooklyn,1099,5.0,7.0,89.0,66.0,1011.0,0.0,0.118333333333333,0.325,0.0,N,2015,June,23,11,Thursday
25991,EWR,0,5.0,7.0,89.0,66.0,1011.0,0.0,0.118333333333333,0.325,0.0,N,2015,June,23,11,Thursday
25992,Manhattan,5345,5.0,7.0,89.0,66.0,1011.0,0.0,0.118333333333333,0.325,0.0,N,2015,June,23,11,Thursday
25993,Queens,669,5.0,7.0,89.0,66.0,1011.0,0.0,0.118333333333333,0.325,0.0,N,2015,June,23,11,Thursday
25994,Staten Island,1,5.0,7.0,89.0,66.0,1011.0,0.0,0.118333333333333,0.325,0.0,N,2015,June,23,11,Thursday
25995,Unknown,3,5.0,7.0,89.0,66.0,1011.0,0.0,0.118333333333333,0.325,0.0,N,2015,June,23,11,Thursday
25996,Bronx,88,3.0,6.0,87.0,66.0,1011.6,0.0,0.118333333333333,0.345,0.0,N,2015,June,0,12,Friday
25997,Brooklyn,1006,3.0,6.0,87.0,66.0,1011.6,0.0,0.118333333333333,0.345,0.0,N,2015,June,0,12,Friday
25998,EWR,0,3.0,6.0,87.0,66.0,1011.6,0.0,0.118333333333333,0.345,0.0,N,2015,June,0,12,Friday
25999,Manhattan,4491,3.0,6.0,87.0,66.0,1011.6,0.0,0.118333333333333,0.345,0.0,N,2015,June,0,12,Friday
26000,Queens,604,3.0,6.0,87.0,66.0,1011.6,0.0,0.118333333333333,0.345,0.0,N,2015,June,0,12,Friday
26001,Staten Island,3,3.0,6.0,87.0,66.0,1011.6,0.0,0.118333333333333,0.345,0.0,N,2015,June,0,12,Friday
26002,Unknown,3,3.0,6.0,87.0,66.0,1011.6,0.0,0.118333333333333,0.345,0.0,N,2015,June,0,12,Friday
26003,Bronx,35,0.0,8.0,87.0,66.0,1012.0,0.0,0.105,0.375,0.0,N,2015,June,1,12,Friday
26004,Brooklyn,634,0.0,8.0,87.0,66.0,1012.0,0.0,0.105,0.375,0.0,N,2015,June,1,12,Friday
26005,EWR,0,0.0,8.0,87.0,66.0,1012.0,0.0,0.105,0.375,0.0,N,2015,June,1,12,Friday
26006,Manhattan,2285,0.0,8.0,87.0,66.0,1012.0,0.0,0.105,0.375,0.0,N,2015,June,1,12,Friday
26007,Queens,323,0.0,8.0,87.0,66.0,1012.0,0.0,0.105,0.375,0.0,N,2015,June,1,12,Friday
26008,Staten Island,1,0.0,8.0,87.0,66.0,1012.0,0.0,0.105,0.375,0.0,N,2015,June,1,12,Friday
26009,Bronx,33,3.0,8.0,87.0,66.0,1012.6,0.0,0.02,0.405,0.0,N,2015,June,2,12,Friday
26010,Brooklyn,428,3.0,8.0,87.0,66.0,1012.6,0.0,0.02,0.405,0.0,N,2015,June,2,12,Friday
26011,EWR,0,3.0,8.0,87.0,66.0,1012.6,0.0,0.02,0.405,0.0,N,2015,June,2,12,Friday
26012,Manhattan,1264,3.0,8.0,87.0,66.0,1012.6,0.0,0.02,0.405,0.0,N,2015,June,2,12,Friday
26013,Queens,127,3.0,8.0,87.0,66.0,1012.6,0.0,0.02,0.405,0.0,N,2015,June,2,12,Friday
26014,Staten Island,0,3.0,8.0,87.0,66.0,1012.6,0.0,0.02,0.405,0.0,N,2015,June,2,12,Friday
26015,Unknown,1,3.0,8.0,87.0,66.0,1012.6,0.0,0.02,0.405,0.0,N,2015,June,2,12,Friday
26016,Bronx,17,6.0,7.0,85.0,67.0,1013.1,0.0,0.0,0.41,0.0,N,2015,June,3,12,Friday
26017,Brooklyn,236,6.0,7.0,85.0,67.0,1013.1,0.0,0.0,0.41,0.0,N,2015,June,3,12,Friday
26018,EWR,0,6.0,7.0,85.0,67.0,1013.1,0.0,0.0,0.41,0.0,N,2015,June,3,12,Friday
26019,Manhattan,766,6.0,7.0,85.0,67.0,1013.1,0.0,0.0,0.41,0.0,N,2015,June,3,12,Friday
26020,Queens,82,6.0,7.0,85.0,67.0,1013.1,0.0,0.0,0.41,0.0,N,2015,June,3,12,Friday
26021,Staten Island,0,6.0,7.0,85.0,67.0,1013.1,0.0,0.0,0.41,0.0,N,2015,June,3,12,Friday
26022,Unknown,1,6.0,7.0,85.0,67.0,1013.1,0.0,0.0,0.41,0.0,N,2015,June,3,12,Friday
26023,Bronx,18,0.0,7.0,84.0,67.0,1013.4,0.0,0.0,0.385,0.0,N,2015,June,4,12,Friday
26024,Brooklyn,229,0.0,7.0,84.0,67.0,1013.4,0.0,0.0,0.385,0.0,N,2015,June,4,12,Friday
26025,EWR,0,0.0,7.0,84.0,67.0,1013.4,0.0,0.0,0.385,0.0,N,2015,June,4,12,Friday
26026,Manhattan,680,0.0,7.0,84.0,67.0,1013.4,0.0,0.0,0.385,0.0,N,2015,June,4,12,Friday
26027,Queens,100,0.0,7.0,84.0,67.0,1013.4,0.0,0.0,0.385,0.0,N,2015,June,4,12,Friday
26028,Staten Island,1,0.0,7.0,84.0,67.0,1013.4,0.0,0.0,0.385,0.0,N,2015,June,4,12,Friday
26029,Bronx,26,3.0,7.0,83.0,68.0,1013.2,0.0,0.0,0.0,0.0,N,2015,June,5,12,Friday
26030,Brooklyn,289,3.0,7.0,83.0,68.0,1013.2,0.0,0.0,0.0,0.0,N,2015,June,5,12,Friday
26031,EWR,0,3.0,7.0,83.0,68.0,1013.2,0.0,0.0,0.0,0.0,N,2015,June,5,12,Friday
26032,Manhattan,865,3.0,7.0,83.0,68.0,1013.2,0.0,0.0,0.0,0.0,N,2015,June,5,12,Friday
26033,Queens,170,3.0,7.0,83.0,68.0,1013.2,0.0,0.0,0.0,0.0,N,2015,June,5,12,Friday
26034,Staten Island,2,3.0,7.0,83.0,68.0,1013.2,0.0,0.0,0.0,0.0,N,2015,June,5,12,Friday
26035,Unknown,2,3.0,7.0,83.0,68.0,1013.2,0.0,0.0,0.0,0.0,N,2015,June,5,12,Friday
26036,Bronx,38,3.0,7.0,82.0,67.0,1013.3,0.0,0.0,0.365,0.0,N,2015,June,6,12,Friday
26037,Brooklyn,387,3.0,7.0,82.0,67.0,1013.3,0.0,0.0,0.365,0.0,N,2015,June,6,12,Friday
26038,EWR,1,3.0,7.0,82.0,67.0,1013.3,0.0,0.0,0.365,0.0,N,2015,June,6,12,Friday
26039,Manhattan,1098,3.0,7.0,82.0,67.0,1013.3,0.0,0.0,0.365,0.0,N,2015,June,6,12,Friday
26040,Queens,298,3.0,7.0,82.0,67.0,1013.3,0.0,0.0,0.365,0.0,N,2015,June,6,12,Friday
26041,Staten Island,3,3.0,7.0,82.0,67.0,1013.3,0.0,0.0,0.365,0.0,N,2015,June,6,12,Friday
26042,Unknown,3,3.0,7.0,82.0,67.0,1013.3,0.0,0.0,0.365,0.0,N,2015,June,6,12,Friday
26043,Bronx,74,0.0,8.0,80.0,66.0,1013.4,0.0,0.0,0.3616666666666671,0.0,N,2015,June,7,12,Friday
26044,Brooklyn,562,0.0,8.0,80.0,66.0,1013.4,0.0,0.0,0.3616666666666671,0.0,N,2015,June,7,12,Friday
26045,EWR,0,0.0,8.0,80.0,66.0,1013.4,0.0,0.0,0.3616666666666671,0.0,N,2015,June,7,12,Friday
26046,Manhattan,1780,0.0,8.0,80.0,66.0,1013.4,0.0,0.0,0.3616666666666671,0.0,N,2015,June,7,12,Friday
26047,Queens,333,0.0,8.0,80.0,66.0,1013.4,0.0,0.0,0.3616666666666671,0.0,N,2015,June,7,12,Friday
26048,Staten Island,2,0.0,8.0,80.0,66.0,1013.4,0.0,0.0,0.3616666666666671,0.0,N,2015,June,7,12,Friday
26049,Unknown,4,0.0,8.0,80.0,66.0,1013.4,0.0,0.0,0.3616666666666671,0.0,N,2015,June,7,12,Friday
26050,Bronx,107,0.0,7.0,77.0,65.0,1013.4,0.0,0.0,0.341666666666667,0.0,N,2015,June,8,12,Friday
26051,Brooklyn,722,0.0,7.0,77.0,65.0,1013.4,0.0,0.0,0.341666666666667,0.0,N,2015,June,8,12,Friday
26052,EWR,0,0.0,7.0,77.0,65.0,1013.4,0.0,0.0,0.341666666666667,0.0,N,2015,June,8,12,Friday
26053,Manhattan,2794,0.0,7.0,77.0,65.0,1013.4,0.0,0.0,0.341666666666667,0.0,N,2015,June,8,12,Friday
26054,Queens,479,0.0,7.0,77.0,65.0,1013.4,0.0,0.0,0.341666666666667,0.0,N,2015,June,8,12,Friday
26055,Staten Island,3,0.0,7.0,77.0,65.0,1013.4,0.0,0.0,0.341666666666667,0.0,N,2015,June,8,12,Friday
26056,Unknown,7,0.0,7.0,77.0,65.0,1013.4,0.0,0.0,0.341666666666667,0.0,N,2015,June,8,12,Friday
26057,Bronx,84,5.0,9.1,76.0,58.0,1013.9,0.0,0.0,0.30166666666666697,0.0,N,2015,June,9,12,Friday
26058,Brooklyn,786,5.0,9.1,76.0,58.0,1013.9,0.0,0.0,0.30166666666666697,0.0,N,2015,June,9,12,Friday
26059,EWR,0,5.0,9.1,76.0,58.0,1013.9,0.0,0.0,0.30166666666666697,0.0,N,2015,June,9,12,Friday
26060,Manhattan,3331,5.0,9.1,76.0,58.0,1013.9,0.0,0.0,0.30166666666666697,0.0,N,2015,June,9,12,Friday
26061,Queens,403,5.0,9.1,76.0,58.0,1013.9,0.0,0.0,0.30166666666666697,0.0,N,2015,June,9,12,Friday
26062,Staten Island,3,5.0,9.1,76.0,58.0,1013.9,0.0,0.0,0.30166666666666697,0.0,N,2015,June,9,12,Friday
26063,Unknown,3,5.0,9.1,76.0,58.0,1013.9,0.0,0.0,0.30166666666666697,0.0,N,2015,June,9,12,Friday
26064,Bronx,79,6.0,9.1,75.0,57.0,1014.4,0.0,0.0,0.266666666666667,0.0,N,2015,June,10,12,Friday
26065,Brooklyn,709,6.0,9.1,75.0,57.0,1014.4,0.0,0.0,0.266666666666667,0.0,N,2015,June,10,12,Friday
26066,EWR,0,6.0,9.1,75.0,57.0,1014.4,0.0,0.0,0.266666666666667,0.0,N,2015,June,10,12,Friday
26067,Manhattan,2938,6.0,9.1,75.0,57.0,1014.4,0.0,0.0,0.266666666666667,0.0,N,2015,June,10,12,Friday
26068,Queens,374,6.0,9.1,75.0,57.0,1014.4,0.0,0.0,0.266666666666667,0.0,N,2015,June,10,12,Friday
26069,Staten Island,5,6.0,9.1,75.0,57.0,1014.4,0.0,0.0,0.266666666666667,0.0,N,2015,June,10,12,Friday
26070,Unknown,3,6.0,9.1,75.0,57.0,1014.4,0.0,0.0,0.266666666666667,0.0,N,2015,June,10,12,Friday
26071,Bronx,61,8.0,9.1,75.0,58.0,1015.2,0.0,0.0,0.266666666666667,0.0,N,2015,June,11,12,Friday
26072,Brooklyn,673,8.0,9.1,75.0,58.0,1015.2,0.0,0.0,0.266666666666667,0.0,N,2015,June,11,12,Friday
26073,EWR,0,8.0,9.1,75.0,58.0,1015.2,0.0,0.0,0.266666666666667,0.0,N,2015,June,11,12,Friday
26074,Manhattan,2630,8.0,9.1,75.0,58.0,1015.2,0.0,0.0,0.266666666666667,0.0,N,2015,June,11,12,Friday
26075,Queens,380,8.0,9.1,75.0,58.0,1015.2,0.0,0.0,0.266666666666667,0.0,N,2015,June,11,12,Friday
26076,Staten Island,2,8.0,9.1,75.0,58.0,1015.2,0.0,0.0,0.266666666666667,0.0,N,2015,June,11,12,Friday
26077,Unknown,3,8.0,9.1,75.0,58.0,1015.2,0.0,0.0,0.266666666666667,0.0,N,2015,June,11,12,Friday
26078,Bronx,79,0.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.256666666666667,0.0,N,2015,June,12,12,Friday
26079,Brooklyn,592,0.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.256666666666667,0.0,N,2015,June,12,12,Friday
26080,EWR,0,0.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.256666666666667,0.0,N,2015,June,12,12,Friday
26081,Manhattan,2599,0.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.256666666666667,0.0,N,2015,June,12,12,Friday
26082,Queens,364,0.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.256666666666667,0.0,N,2015,June,12,12,Friday
26083,Staten Island,2,0.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.256666666666667,0.0,N,2015,June,12,12,Friday
26084,Unknown,3,0.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.256666666666667,0.0,N,2015,June,12,12,Friday
26085,Bronx,83,5.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.24666666666666698,0.0,N,2015,June,13,12,Friday
26086,Brooklyn,566,5.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.24666666666666698,0.0,N,2015,June,13,12,Friday
26087,EWR,0,5.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.24666666666666698,0.0,N,2015,June,13,12,Friday
26088,Manhattan,2669,5.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.24666666666666698,0.0,N,2015,June,13,12,Friday
26089,Queens,347,5.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.24666666666666698,0.0,N,2015,June,13,12,Friday
26090,Staten Island,0,5.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.24666666666666698,0.0,N,2015,June,13,12,Friday
26091,Unknown,3,5.0,9.1,76.0,58.0,1015.6,0.0,0.0,0.24666666666666698,0.0,N,2015,June,13,12,Friday
26092,Bronx,64,9.0,10.0,78.0,56.0,1015.3,0.0,0.0,0.24666666666666698,0.0,N,2015,June,14,12,Friday
26093,Brooklyn,573,9.0,10.0,78.0,56.0,1015.3,0.0,0.0,0.24666666666666698,0.0,N,2015,June,14,12,Friday
26094,EWR,0,9.0,10.0,78.0,56.0,1015.3,0.0,0.0,0.24666666666666698,0.0,N,2015,June,14,12,Friday
26095,Manhattan,2928,9.0,10.0,78.0,56.0,1015.3,0.0,0.0,0.24666666666666698,0.0,N,2015,June,14,12,Friday
26096,Queens,399,9.0,10.0,78.0,56.0,1015.3,0.0,0.0,0.24666666666666698,0.0,N,2015,June,14,12,Friday
26097,Staten Island,2,9.0,10.0,78.0,56.0,1015.3,0.0,0.0,0.24666666666666698,0.0,N,2015,June,14,12,Friday
26098,Unknown,3,9.0,10.0,78.0,56.0,1015.3,0.0,0.0,0.24666666666666698,0.0,N,2015,June,14,12,Friday
26099,Bronx,74,3.0,9.1,80.0,59.0,1015.0,0.0,0.0,0.24,0.0,N,2015,June,15,12,Friday
26100,Brooklyn,630,3.0,9.1,80.0,59.0,1015.0,0.0,0.0,0.24,0.0,N,2015,June,15,12,Friday
26101,EWR,1,3.0,9.1,80.0,59.0,1015.0,0.0,0.0,0.24,0.0,N,2015,June,15,12,Friday
26102,Manhattan,3260,3.0,9.1,80.0,59.0,1015.0,0.0,0.0,0.24,0.0,N,2015,June,15,12,Friday
26103,Queens,422,3.0,9.1,80.0,59.0,1015.0,0.0,0.0,0.24,0.0,N,2015,June,15,12,Friday
26104,Staten Island,2,3.0,9.1,80.0,59.0,1015.0,0.0,0.0,0.24,0.0,N,2015,June,15,12,Friday
26105,Unknown,3,3.0,9.1,80.0,59.0,1015.0,0.0,0.0,0.24,0.0,N,2015,June,15,12,Friday
26106,Bronx,83,6.0,9.1,82.0,60.0,1014.2,0.0,0.0,0.24,0.0,N,2015,June,16,12,Friday
26107,Brooklyn,626,6.0,9.1,82.0,60.0,1014.2,0.0,0.0,0.24,0.0,N,2015,June,16,12,Friday
26108,EWR,0,6.0,9.1,82.0,60.0,1014.2,0.0,0.0,0.24,0.0,N,2015,June,16,12,Friday
26109,Manhattan,3748,6.0,9.1,82.0,60.0,1014.2,0.0,0.0,0.24,0.0,N,2015,June,16,12,Friday
26110,Queens,509,6.0,9.1,82.0,60.0,1014.2,0.0,0.0,0.24,0.0,N,2015,June,16,12,Friday
26111,Staten Island,4,6.0,9.1,82.0,60.0,1014.2,0.0,0.0,0.24,0.0,N,2015,June,16,12,Friday
26112,Unknown,2,6.0,9.1,82.0,60.0,1014.2,0.0,0.0,0.24,0.0,N,2015,June,16,12,Friday
26113,Bronx,74,0.0,9.1,84.0,61.0,1013.5,0.0,0.0,0.24,0.0,N,2015,June,17,12,Friday
26114,Brooklyn,654,0.0,9.1,84.0,61.0,1013.5,0.0,0.0,0.24,0.0,N,2015,June,17,12,Friday
26115,EWR,0,0.0,9.1,84.0,61.0,1013.5,0.0,0.0,0.24,0.0,N,2015,June,17,12,Friday
26116,Manhattan,4302,0.0,9.1,84.0,61.0,1013.5,0.0,0.0,0.24,0.0,N,2015,June,17,12,Friday
26117,Queens,532,0.0,9.1,84.0,61.0,1013.5,0.0,0.0,0.24,0.0,N,2015,June,17,12,Friday
26118,Staten Island,3,0.0,9.1,84.0,61.0,1013.5,0.0,0.0,0.24,0.0,N,2015,June,17,12,Friday
26119,Unknown,3,0.0,9.1,84.0,61.0,1013.5,0.0,0.0,0.24,0.0,N,2015,June,17,12,Friday
26120,Bronx,111,5.0,8.0,88.0,63.0,1012.9,0.0,0.0,0.24,0.0,N,2015,June,18,12,Friday
26121,Brooklyn,892,5.0,8.0,88.0,63.0,1012.9,0.0,0.0,0.24,0.0,N,2015,June,18,12,Friday
26122,EWR,0,5.0,8.0,88.0,63.0,1012.9,0.0,0.0,0.24,0.0,N,2015,June,18,12,Friday
26123,Manhattan,4918,5.0,8.0,88.0,63.0,1012.9,0.0,0.0,0.24,0.0,N,2015,June,18,12,Friday
26124,Queens,527,5.0,8.0,88.0,63.0,1012.9,0.0,0.0,0.24,0.0,N,2015,June,18,12,Friday
26125,Staten Island,7,5.0,8.0,88.0,63.0,1012.9,0.0,0.0,0.24,0.0,N,2015,June,18,12,Friday
26126,Unknown,1,5.0,8.0,88.0,63.0,1012.9,0.0,0.0,0.24,0.0,N,2015,June,18,12,Friday
26127,Bronx,98,5.0,5.0,86.0,70.0,1012.5,0.0,0.0,0.24,0.0,N,2015,June,19,12,Friday
26128,Brooklyn,1026,5.0,5.0,86.0,70.0,1012.5,0.0,0.0,0.24,0.0,N,2015,June,19,12,Friday
26129,EWR,0,5.0,5.0,86.0,70.0,1012.5,0.0,0.0,0.24,0.0,N,2015,June,19,12,Friday
26130,Manhattan,5340,5.0,5.0,86.0,70.0,1012.5,0.0,0.0,0.24,0.0,N,2015,June,19,12,Friday
26131,Queens,594,5.0,5.0,86.0,70.0,1012.5,0.0,0.0,0.24,0.0,N,2015,June,19,12,Friday
26132,Staten Island,6,5.0,5.0,86.0,70.0,1012.5,0.0,0.0,0.24,0.0,N,2015,June,19,12,Friday
26133,Unknown,6,5.0,5.0,86.0,70.0,1012.5,0.0,0.0,0.24,0.0,N,2015,June,19,12,Friday
26134,Bronx,99,8.0,6.0,84.0,71.0,1011.6,0.0,0.0,0.23,0.0,N,2015,June,20,12,Friday
26135,Brooklyn,1073,8.0,6.0,84.0,71.0,1011.6,0.0,0.0,0.23,0.0,N,2015,June,20,12,Friday
26136,EWR,0,8.0,6.0,84.0,71.0,1011.6,0.0,0.0,0.23,0.0,N,2015,June,20,12,Friday
26137,Manhattan,4950,8.0,6.0,84.0,71.0,1011.6,0.0,0.0,0.23,0.0,N,2015,June,20,12,Friday
26138,Queens,554,8.0,6.0,84.0,71.0,1011.6,0.0,0.0,0.23,0.0,N,2015,June,20,12,Friday
26139,Staten Island,3,8.0,6.0,84.0,71.0,1011.6,0.0,0.0,0.23,0.0,N,2015,June,20,12,Friday
26140,Unknown,5,8.0,6.0,84.0,71.0,1011.6,0.0,0.0,0.23,0.0,N,2015,June,20,12,Friday
26141,Bronx,90,8.0,7.0,84.0,68.0,1010.8,0.0,0.0,0.19,0.0,N,2015,June,21,12,Friday
26142,Brooklyn,1107,8.0,7.0,84.0,68.0,1010.8,0.0,0.0,0.19,0.0,N,2015,June,21,12,Friday
26143,EWR,0,8.0,7.0,84.0,68.0,1010.8,0.0,0.0,0.19,0.0,N,2015,June,21,12,Friday
26144,Manhattan,4453,8.0,7.0,84.0,68.0,1010.8,0.0,0.0,0.19,0.0,N,2015,June,21,12,Friday
26145,Queens,575,8.0,7.0,84.0,68.0,1010.8,0.0,0.0,0.19,0.0,N,2015,June,21,12,Friday
26146,Staten Island,8,8.0,7.0,84.0,68.0,1010.8,0.0,0.0,0.19,0.0,N,2015,June,21,12,Friday
26147,Unknown,5,8.0,7.0,84.0,68.0,1010.8,0.0,0.0,0.19,0.0,N,2015,June,21,12,Friday
26148,Bronx,102,5.0,8.0,82.0,68.0,1010.1,0.0,0.0,0.15,0.0,N,2015,June,22,12,Friday
26149,Brooklyn,1162,5.0,8.0,82.0,68.0,1010.1,0.0,0.0,0.15,0.0,N,2015,June,22,12,Friday
26150,EWR,0,5.0,8.0,82.0,68.0,1010.1,0.0,0.0,0.15,0.0,N,2015,June,22,12,Friday
26151,Manhattan,4653,5.0,8.0,82.0,68.0,1010.1,0.0,0.0,0.15,0.0,N,2015,June,22,12,Friday
26152,Queens,634,5.0,8.0,82.0,68.0,1010.1,0.0,0.0,0.15,0.0,N,2015,June,22,12,Friday
26153,Staten Island,1,5.0,8.0,82.0,68.0,1010.1,0.0,0.0,0.15,0.0,N,2015,June,22,12,Friday
26154,Unknown,4,5.0,8.0,82.0,68.0,1010.1,0.0,0.0,0.15,0.0,N,2015,June,22,12,Friday
26155,Bronx,99,0.0,8.0,83.0,69.0,1010.2,0.0,0.0,0.14,0.0,N,2015,June,23,12,Friday
26156,Brooklyn,1345,0.0,8.0,83.0,69.0,1010.2,0.0,0.0,0.14,0.0,N,2015,June,23,12,Friday
26157,EWR,0,0.0,8.0,83.0,69.0,1010.2,0.0,0.0,0.14,0.0,N,2015,June,23,12,Friday
26158,Manhattan,5334,0.0,8.0,83.0,69.0,1010.2,0.0,0.0,0.14,0.0,N,2015,June,23,12,Friday
26159,Queens,727,0.0,8.0,83.0,69.0,1010.2,0.0,0.0,0.14,0.0,N,2015,June,23,12,Friday
26160,Staten Island,5,0.0,8.0,83.0,69.0,1010.2,0.0,0.0,0.14,0.0,N,2015,June,23,12,Friday
26161,Unknown,4,0.0,8.0,83.0,69.0,1010.2,0.0,0.0,0.14,0.0,N,2015,June,23,12,Friday
26162,Bronx,112,5.0,9.1,85.0,69.0,1009.8,0.0,0.0,0.12,0.0,N,2015,June,0,13,Saturday
26163,Brooklyn,1407,5.0,9.1,85.0,69.0,1009.8,0.0,0.0,0.12,0.0,N,2015,June,0,13,Saturday
26164,EWR,0,5.0,9.1,85.0,69.0,1009.8,0.0,0.0,0.12,0.0,N,2015,June,0,13,Saturday
26165,Manhattan,4979,5.0,9.1,85.0,69.0,1009.8,0.0,0.0,0.12,0.0,N,2015,June,0,13,Saturday
26166,Queens,635,5.0,9.1,85.0,69.0,1009.8,0.0,0.0,0.12,0.0,N,2015,June,0,13,Saturday
26167,Staten Island,3,5.0,9.1,85.0,69.0,1009.8,0.0,0.0,0.12,0.0,N,2015,June,0,13,Saturday
26168,Unknown,2,5.0,9.1,85.0,69.0,1009.8,0.0,0.0,0.12,0.0,N,2015,June,0,13,Saturday
26169,Bronx,93,7.0,10.0,86.0,67.0,1009.6,0.0,0.0,0.1,0.0,N,2015,June,1,13,Saturday
26170,Brooklyn,1274,7.0,10.0,86.0,67.0,1009.6,0.0,0.0,0.1,0.0,N,2015,June,1,13,Saturday
26171,EWR,0,7.0,10.0,86.0,67.0,1009.6,0.0,0.0,0.1,0.0,N,2015,June,1,13,Saturday
26172,Manhattan,3859,7.0,10.0,86.0,67.0,1009.6,0.0,0.0,0.1,0.0,N,2015,June,1,13,Saturday
26173,Queens,509,7.0,10.0,86.0,67.0,1009.6,0.0,0.0,0.1,0.0,N,2015,June,1,13,Saturday
26174,Staten Island,4,7.0,10.0,86.0,67.0,1009.6,0.0,0.0,0.1,0.0,N,2015,June,1,13,Saturday
26175,Unknown,2,7.0,10.0,86.0,67.0,1009.6,0.0,0.0,0.1,0.0,N,2015,June,1,13,Saturday
26176,Bronx,79,6.5,10.0,85.0,68.0,1010.0,0.0,0.0,0.05,0.0,N,2015,June,2,13,Saturday
26177,Brooklyn,947,6.5,10.0,85.0,68.0,1010.0,0.0,0.0,0.05,0.0,N,2015,June,2,13,Saturday
26178,EWR,0,6.5,10.0,85.0,68.0,1010.0,0.0,0.0,0.05,0.0,N,2015,June,2,13,Saturday
26179,Manhattan,2582,6.5,10.0,85.0,68.0,1010.0,0.0,0.0,0.05,0.0,N,2015,June,2,13,Saturday
26180,Queens,257,6.5,10.0,85.0,68.0,1010.0,0.0,0.0,0.05,0.0,N,2015,June,2,13,Saturday
26181,Staten Island,1,6.5,10.0,85.0,68.0,1010.0,0.0,0.0,0.05,0.0,N,2015,June,2,13,Saturday
26182,Unknown,1,6.5,10.0,85.0,68.0,1010.0,0.0,0.0,0.05,0.0,N,2015,June,2,13,Saturday
26183,Bronx,67,6.0,10.0,84.0,68.0,1009.7,0.0,0.0,0.02,0.0,N,2015,June,3,13,Saturday
26184,Brooklyn,720,6.0,10.0,84.0,68.0,1009.7,0.0,0.0,0.02,0.0,N,2015,June,3,13,Saturday
26185,EWR,0,6.0,10.0,84.0,68.0,1009.7,0.0,0.0,0.02,0.0,N,2015,June,3,13,Saturday
26186,Manhattan,1762,6.0,10.0,84.0,68.0,1009.7,0.0,0.0,0.02,0.0,N,2015,June,3,13,Saturday
